	1	0.06405783876476163	0	0.9359421612352383
	1	0.19242719657204338	0	0.8075728034279567
	1	0.8647678929251503	0	0.13523210707484973
	1	0.04103248508897171	0	0.9589675149110283
	1	0.04300610563736272	0	0.9569938943626373
	1	0.19850016763389697	0	0.8014998323661031
	1	0.7264697148012396	0	0.2735302851987605
	1	0.8933124910488653	0	0.10668750895113471
	1	0.04151361428078101	0	0.9584863857192191
	1	0.06405783876476163	0	0.9359421612352383
	1	0.9432904375331664	0	0.05670956246683349
	1	0.9300880904013131	0	0.06991190959868689
	1	0.10502700919253759	0	0.8949729908074625
	1	0.0833184511632753	0	0.9166815488367246
	1	0.12694339425811757	0	0.8730566057418825
	1	0.12694339425811757	0	0.8730566057418825
	1	0.039092355264221036	0	0.9609076447357789
	1	0.9598181728142958	0	0.040181827185704067
